"It was by no means easy to write about a love affair in the first person. The love interest in my story is an older man (I’m a young woman) and I had to be sure I didn’t paint the story with too rosy a brush. I had to be very careful not to romanticize the relationship too much and, conversely, not let the reader know too much about all the pitfalls that faced my love interest. I found it much easier to write about someone I didn’t know personally, and so I’m the only party who knows how my love interest behaved. I’m able to explore his emotions, and I can’t be too hard on him because I’m writing fiction. I also knew I couldn’t be too hard on the protagonist, so I had to be careful what I revealed about her, too. The story, The Forester, is about the love affair between a young woman and a much older man. I had to make sure I didn’t write about the woman in a way that would give her away to the reader. So, I had to be very careful about what I wrote. And I had to be careful about what I didn’t write. I had to be careful about",0
"one who writes, one who reads. 2. Write a story about the true meaning of love: that it is ultimately a sacrifice and that it is a purely selfless, unselfish act, that it is an act of _selflessness_. 3. Write a story about the importance of forgiveness. 4. Write a story about the difference between a love story and a love poem. 5. Write a story about the importance of the gift of life, and how the loss of a loved one or the love of a family can be unbearable. 6. Write a story about the importance of taking a moment to appreciate the beauty around you. 7. Write a story about the importance of finding joy in the unexpected. 8. Write a story about the importance of not judging a book by its cover. 9. Write a story about the importance of the words on the page. 10. Write a story about the importance of the power of writing. # **WRITING EXERCISES FOR STUDENTS** **Chapter 1** **I** n this chapter, you will learn to write a story using two main tools: an idea generator and a plotwriter's notebook. **",0
"a 30-year-old woman and a 15-year-old boy. I've tried that and it works well. In fact, I've written it several times, but each time I've been a little too slow and my reader has gotten bored. Never a good sign. 2. Write about an unusual family: a parent-less family, a dysfunctional family, a family with a history of violence, incest, or addiction. I've done that before and it works. I think the secret is to write about a family that doesn't resemble your own. If you're writing about your family, your reader might have a hard time getting into it. The key is to write about a family that isn't your own. You might want to start with your own family, but then move on to a family from a different city, a different country, a different ethnicity, a different religion, or a different social class. If you can write about a family that's unlike your own, you've got the hook that will keep your reader reading. 3. Write about a series of murders: a series of murders which follows the progress of a homicide detective, a series of murders that have",0
"You can write a story with 300-400 words. Then you have to write a first person story. In this story, you have to write what they feel like when they are hurting. You should also write about the time when they meet. You have to write about their first conversation.",0
"Lovely, charismatic Aro is the lead singer of a great band, whose music brings positive change to the world. Aro is on the brink of superstardom, when he discovers that he has a fatal illness. He makes the decision that his life’s work is to find the cure for this unknown disease, so that he can live a longer, happier life. He is granted the chance to spend a year with the woman he loves, who happens to be his childhood sweetheart. There are many obstacles to overcome; but their love for each other remains strong.",1
"this one takes place in the 1970s, which means a boat, a car, and a helicopter. The end. The first page: _T HE LATIN AMERICAN LOVER_ _CHAPTER ONE_ _It was a long time ago, and the dawn of the_ 1970s _._ _A man in a white suit and tie, with a little white beard, drove down a road in a car._ _The man said, ""_ _A little bird told me that you're going to be very_ _happy with me, and that you're going to have a baby with me.""_ _He turned to the man next to him, a man with a black beard, and they_ _laughed._ _The man in the white suit and tie turned the car around and_ _started the engine again, this time driving down the road in a helicopter._ _The man in the black beard said to the man in the white suit and tie,_ _""What were you saying?""_ _The man in the white suit and tie said,_ _""_ _A little bird",1
"the side of the story that really matters. In-depth characterization, set of characters, and atmosphere. Think of your characters as the characters of a movie. The viewer has to know all about the main characters, but you also have to know all about the supporting characters. Draw the reader in with a little opening. Remain in control of the reader's interest. The story itself can be a mystery. Write a short story that can be a mystery. Develop a theme. Show the reader how things are connected in the story. Be creative. Be original. If the story is about a man and a woman and the man loves the woman, what are the other possibilities? What if the woman loves the man? What if the woman hates the man? What if the man hates the woman? What if the man is not really the man; he is a woman? What if the woman is not really the woman; she is a man? If you can come up with a story that uses new possibilities for love, you will be an original writer. How to Write a Short Story Outline: 1. Introduce the characters. 2. Show the main character. 3. Show the supporting characters. 4. Show the setting.",0
"have the two lovers work together to solve the mystery. Learn what a book synopsis is in a minute, but first let’s look at the main difference between a novel and a book synopsis. A novel is a story that is constructed through dialogue, description, and plot. A book synopsis is an outline that serves two purposes: 1. Describes the story and characters effectively so that the reader can understand the story quickly. 2. Describes the story and characters in enough detail so that the reader can visualize the story in his or her head. Outlines are not critical for every novel because you can present the story and characters without a synopsis. However, for many novels, a book synopsis is necessary to get a publishing deal. Outlines are useful for the following reasons: 1. They can be a fun creative writing exercise before the book is written. 2. You can write the book without a book synopsis. 3. You can write the book with a book synopsis. 4. You can write the book with a book synopsis and then write the book without a book synopsis. 5. You can write the book with a book synopsis and then write the book with",0
"get your characters to interact with each other. 6. Develop a plot, a setting, and a character arc: you will need to flesh out your story. 7. Write a quick draft: this will help you to become familiar with the mechanics of writing. 8. Iterate over your story: rewrite, rewrite, rewrite. 9. Repeat steps 3 to 8 until you have written a polished version of your story. 10. Publish your story. 11. Find an audience: the best way to do this is to write for the medium you are writing for.",0
"a boy and a girl, who, after being kept apart by an evil sorcerer, are reunited by the intervention of the virtues.",1
